,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
1883,flat,dlf express greens,manesar,1.6,6809.0,4,6,3+,4.0,Moderately Old,2611.0,1,1,0,1,0,0,49,"28.3515° N, 76.9428° E",28.3515,76.9428
1884,flat,ireo the corridors,sector 67a,2.0,11429.0,3,3,3,12.0,New Property,1584.0,1,0,0,0,0,0,38,"28.3960° N, 77.0372° E",28.396,77.0372
1885,flat,alpha corp gurgaonone,sector 84,2.24,6523.0,4,4,3,12.0,Moderately Old,3165.0,0,1,0,0,0,0,20,"28.3979° N, 76.9736° E",28.3979,76.9736
1886,flat,rof ananda,sector 95,0.26,6842.0,1,1,1,8.0,New Property,422.0,0,0,0,0,0,0,49,"28.4172° N, 76.9081° E",28.4172,76.9081
1887,house,dlf pink town house,sector 24,1.9,3786.0,10,9,3+,3.0,Moderately Old,5018.0,0,0,0,0,1,2,29,"28.4939° N, 77.1038° E",28.4939,77.1038
1888,flat,godrej habitat,sector 3,1.1,10407.0,2,2,2,14.0,Under Construction,956.0,0,0,0,0,0,0,60,"28.4909° N, 77.0176° E",28.4909,77.0176
1889,flat,smart world orchard,sector 61,1.85,14800.0,2,2,2,3.0,New Property,1389.0,0,0,0,0,0,0,44,"28.4050° N, 77.0963° E",28.405,77.0963
1890,house,spaze privy,sector 72,3.1,8486.0,5,5,3+,21.0,Moderately Old,3653.0,0,0,0,0,0,0,0,"28.4225° N, 77.0211° E",28.4225,77.0211
1891,flat,raheja vedaanta,sector 108,0.7,4667.0,2,2,1,10.0,Moderately Old,1468.0,0,0,0,0,0,0,0,"28.5134° N, 76.9830° E",28.5134,76.983
1892,flat,ss the leaf,sector 85,1.65,6852.0,3,4,3,9.0,New Property,2179.0,0,0,0,1,0,0,21,"28.4042° N, 76.9513° E",28.4042,76.9513
1893,house,row house,sector 105,0.43,9130.0,3,3,3,2.0,Moderately Old,1050.0,0,0,0,0,0,0,0,"28.4952° N, 77.0114° E",28.4952,77.0114
1894,flat,pivotal devaan,sector 84,0.36,7595.0,2,2,1,9.0,Moderately Old,531.0,0,0,1,0,0,2,80,"28.3979° N, 76.9736° E",28.3979,76.9736
1895,house,independent,sector 7,0.69,9103.0,1,1,1,2.0,Old Property,758.0,0,0,0,0,0,0,0,"28.4644° N, 77.0143° E",28.4644,77.0143
1896,flat,sare green parc 2,sector 92,1.07,5245.0,4,3,3,10.0,Under Construction,2040.0,1,1,0,0,0,0,86,"28.4079° N, 76.9153° E",28.4079,76.9153
1897,flat,ansal housing highland park,sector 103,0.8,5878.0,2,2,3,3.0,New Property,1089.0,0,0,0,1,0,0,174,"28.4949° N, 76.9845° E",28.4949,76.9845
1898,flat,sare crescent parc,sector 92,0.66,4977.0,3,2,2,15.0,Moderately Old,1473.0,0,0,0,0,0,2,44,"28.4079° N, 76.9153° E",28.4079,76.9153
1899,flat,tulip violet,sector 69,1.55,9823.0,3,3,2,9.0,Moderately Old,1428.0,0,0,0,1,0,1,165,"28.3966° N, 77.0341° E",28.3966,77.0341
1900,flat,ss the coralwood,sector 84,1.1,4857.0,3,3,2,9.0,Moderately Old,1584.0,0,0,0,0,0,0,75,"28.3979° N, 76.9736° E",28.3979,76.9736
1901,flat,tulip yellow,sector 69,1.8,10563.0,3,3,3,14.0,Moderately Old,1893.0,0,0,0,0,0,0,49,"28.3966° N, 77.0341° E",28.3966,77.0341
1902,flat,emaar digihomes,sector 62,2.1,13926.0,2,2,3,12.0,New Property,1500.0,0,0,0,0,1,1,49,"28.4139° N, 77.0886° E",28.4139,77.0886
1903,flat,ss the leaf,sector 85,1.93,8075.0,3,4,3,7.0,Moderately Old,2400.0,0,1,0,0,0,0,174,"28.4042° N, 76.9513° E",28.4042,76.9513
1904,flat,gls avenue 51,sector 92,0.45,7614.0,2,2,1,10.0,New Property,646.0,1,0,0,0,0,1,20,"28.4079° N, 76.9153° E",28.4079,76.9153
1905,house,sushant lok 1 builder floors,sector 43,6.25,30728.0,7,7,3+,3.0,Old Property,2034.0,1,1,1,0,0,0,46,"28.4629° N, 77.0772° E",28.4629,77.0772
1906,flat,dlf new town heights,sector 90,1.25,6504.0,3,3,3+,5.0,Moderately Old,1929.0,0,1,0,1,0,0,127,"28.4085° N, 76.9369° E",28.4085,76.9369
1907,flat,shapoorji pallonji joyville gurugram,sector 102,2.5,13998.0,3,3,3,15.0,Moderately Old,1653.0,0,0,0,0,0,0,151,"28.4750° N, 76.9715° E",28.475,76.9715
1908,flat,pyramid urban,sector 67a,0.6,8571.0,2,2,2,14.0,New Property,633.0,0,0,0,0,0,0,15,"28.3960° N, 77.0372° E",28.396,77.0372
1909,flat,chd avenue,sector 71,1.16,6655.0,3,3,3,5.0,Moderately Old,1577.0,0,1,0,0,0,1,73,"28.4104° N, 77.0281° E",28.4104,77.0281
1910,house,independent,sector 7,1.0,8818.0,2,2,0,0.0,Old Property,126.0,1,0,0,0,0,0,7,"28.4644° N, 77.0143° E",28.4644,77.0143
1911,flat,dlf regal gardens,sector 90,1.15,6326.0,3,3,3+,18.0,Moderately Old,1645.0,0,0,0,1,0,1,130,"28.4085° N, 76.9369° E",28.4085,76.9369
1912,flat,godrej,sector 79,1.47,16261.0,2,2,3,9.0,New Property,93.0,1,0,0,0,0,0,99,"28.3624° N, 76.9787° E",28.3624,76.9787
1913,flat,ramprastha the edge towers,sector 37d,0.8,8889.0,2,2,3,10.0,Moderately Old,1310.0,0,0,0,0,1,0,166,"28.4478° N, 76.9703° E",28.4478,76.9703
1914,flat,tulip purple,sector 69,1.92,8000.0,4,5,3+,5.0,Moderately Old,2172.0,0,1,0,0,0,1,158,"28.3966° N, 77.0341° E",28.3966,77.0341
1915,flat,signature global city,sector 37d,1.0,8163.0,3,3,3,4.0,Moderately Old,1250.0,0,0,0,0,0,0,49,"28.4478° N, 76.9703° E",28.4478,76.9703
1916,flat,shree vardhman victoria,sector 70,1.65,8462.0,3,5,3,6.0,Moderately Old,1527.0,0,1,0,1,0,0,167,"28.3968° N, 77.0233° E",28.3968,77.0233
1917,flat,suncity vatsal valley,gwal pahari,1.45,10140.0,3,3,3,4.0,Under Construction,1430.0,0,0,0,0,0,0,49,"28.4484° N, 77.0210° E",28.4484,77.021
1918,house,international city by sobha phase 2,sector 109,12.5,26670.0,5,6,3,3.0,Moderately Old,4500.0,1,1,1,1,0,0,63,"28.5073° N, 77.0089° E",28.5073,77.0089
1919,flat,bestech park view residency,sector 2,1.5,7825.0,3,4,3+,10.0,Moderately Old,1738.0,0,1,0,0,0,0,93,"28.5095° N, 77.0320° E",28.5095,77.032
1920,flat,tata primanti,sector 72,3.5,11427.0,4,5,3+,16.0,Moderately Old,2625.0,0,1,0,0,1,0,31,"28.4225° N, 77.0211° E",28.4225,77.0211
1921,flat,godrej oasis,sector 88a,1.5,8108.0,3,3,2,3.0,Moderately Old,2056.0,0,0,0,0,0,0,47,"28.4347° N, 76.9557° E",28.4347,76.9557
1922,house,independent,sector 26,4.5,33333.0,3,3,2,2.0,Old Property,1350.0,0,0,0,1,0,1,58,"28.4757° N, 77.1032° E",28.4757,77.1032
1923,flat,alpha corp gurgaonone,sector 84,1.2,9449.0,2,2,1,6.0,Moderately Old,1149.0,0,0,0,0,0,0,13,"28.3979° N, 76.9736° E",28.3979,76.9736
1924,flat,godrej frontier,sector 80,1.1,5705.0,3,3,3,8.0,Moderately Old,1580.0,0,1,0,0,0,0,111,"28.3659° N, 76.9557° E",28.3659,76.9557
1925,flat,unitech heritage city,sector 14,4.26,13108.0,4,4,0,9.0,Old Property,3250.0,0,0,0,0,0,0,0,"28.4711° N, 77.0454° E",28.4711,77.0454
1926,flat,dlf new town heights,sector 90,1.9,5684.0,4,4,3+,7.0,Moderately Old,2468.0,0,1,0,1,0,0,88,"28.4085° N, 76.9369° E",28.4085,76.9369
1927,flat,godrej nature plus,sector 33,1.08,13123.0,2,2,3,8.0,Moderately Old,85.0,0,0,0,0,0,0,56,"28.4420° N, 77.0207° E",28.442,77.0207
1928,flat,m3m skywalk,sector 74,1.57,11002.0,2,2,3+,10.0,Moderately Old,1300.0,0,0,0,0,1,0,137,"28.4158° N, 77.0118° E",28.4158,77.0118
1929,flat,signature andour heights,sector 71,0.37,8222.0,1,1,2,2.0,Moderately Old,450.0,0,0,0,0,0,0,65,"28.4104° N, 77.0281° E",28.4104,77.0281
1930,flat,mapsko royale ville,sector 82,0.97,5419.0,3,4,2,16.0,Moderately Old,1620.0,0,1,0,0,0,0,95,"28.3935° N, 76.9600° E",28.3935,76.96
1931,flat,madhur jeevan apartments,sector 56,1.59,8595.0,4,3,3+,3.0,Old Property,1900.0,0,0,0,0,1,1,33,"28.4245° N, 77.0991° E",28.4245,77.0991
1932,flat,m3m sierra 68,sector 68,1.05,8537.0,2,2,2,11.0,New Property,1200.0,0,0,0,0,0,1,127,"28.3853° N, 77.0484° E",28.3853,77.0484
1933,flat,sare green parc phase 3,sector 92,1.1,6875.0,4,3,2,12.0,New Property,1778.0,0,0,0,0,0,0,15,"28.4079° N, 76.9153° E",28.4079,76.9153
1934,flat,ild grand,sector 37c,1.2,6593.0,3,3,3,7.0,Moderately Old,1647.0,0,0,0,0,0,0,24,"28.4515° N, 76.9882° E",28.4515,76.9882
1935,flat,emaar mgf emerald floors premier,sector 65,2.79,14127.0,4,4,3+,2.0,Moderately Old,2194.0,1,1,0,0,0,2,174,"28.4030° N, 77.0690° E",28.403,77.069
1936,flat,m3m soulitude,sector 89,1.0,9066.0,2,2,2,2.0,New Property,1226.0,1,0,0,0,0,0,49,"28.4253° N, 76.9439° E",28.4253,76.9439
1937,house,independent,sector 26,13.5,29880.0,5,5,3+,2.0,Moderately Old,4518.0,1,1,0,1,1,2,49,"28.4757° N, 77.1032° E",28.4757,77.1032
1938,flat,umang winter hills,sector 77,0.75,5589.0,2,2,2,8.0,Moderately Old,1140.0,0,0,1,0,0,1,102,"28.3801° N, 76.9845° E",28.3801,76.9845
1939,flat,la vida by tata housing,sector 113,2.35,13352.0,3,4,3,3.0,Moderately Old,1930.0,0,1,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
1940,house,nul,sector 25,6.25,34722.0,5,5,3,2.0,Old Property,1800.0,0,1,0,1,0,1,112,"28.4844° N, 77.0860° E",28.4844,77.086
1941,house,independent,sector 23,5.5,13095.0,9,9,3+,3.0,Old Property,4200.0,0,1,0,0,1,1,0,"28.5121° N, 77.0478° E",28.5121,77.0478
1942,flat,m3m soulitude,sector 89,1.3,8701.0,3,3,2,1.0,New Property,1179.0,0,0,0,0,1,0,45,"28.4253° N, 76.9439° E",28.4253,76.9439
1943,house,independent,sector 26,23.0,25556.0,4,4,3+,2.0,Moderately Old,9000.0,1,1,1,1,0,1,145,"28.4757° N, 77.1032° E",28.4757,77.1032
1944,flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3+,9.0,Moderately Old,1584.0,0,0,0,0,0,0,95,"28.5073° N, 77.0089° E",28.5073,77.0089
1945,flat,godrej oasis,sector 88a,1.29,7799.0,3,3,3,5.0,New Property,1642.0,1,0,0,0,1,0,65,"28.4347° N, 76.9557° E",28.4347,76.9557
1946,flat,pyramid elite,sector 86,0.45,7745.0,2,2,1,4.0,Moderately Old,646.0,0,0,0,0,0,0,66,"28.3986° N, 76.9384° E",28.3986,76.9384
1947,flat,la vida by tata housing,sector 113,2.85,12855.0,3,3,3+,10.0,New Property,2006.0,0,1,0,0,0,0,72,"28.5287° N, 77.0233° E",28.5287,77.0233
1948,house,ansal florence super,sector 57,3.75,23148.0,3,4,3,2.0,Old Property,333.0,1,1,1,0,0,1,38,"28.4232° N, 77.0752° E",28.4232,77.0752
1949,flat,the close north,sector 50,2.75,12500.0,3,3,3,3.0,Moderately Old,2400.0,0,1,0,0,0,0,110,"28.4178° N, 77.0628° E",28.4178,77.0628
1950,flat,chd avenue,sector 71,0.98,6049.0,3,3,3,0.0,Moderately Old,1466.0,1,0,0,0,0,0,65,"28.4104° N, 77.0281° E",28.4104,77.0281
1951,house,independent,sector 3,0.9,8929.0,3,3,0,2.0,Old Property,112.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
1952,flat,jmd gardens,sector 33,3.25,7509.0,4,4,3+,17.0,Old Property,4809.0,0,1,0,0,0,1,130,"28.4420° N, 77.0207° E",28.442,77.0207
1953,flat,raheja navodaya,sector 92,0.62,4806.0,2,2,2,5.0,New Property,1498.0,0,0,0,0,0,0,0,"28.4079° N, 76.9153° E",28.4079,76.9153
1954,flat,ambience lagoon,sector 24,5.8,12500.0,3,4,3+,9.0,Old Property,3700.0,1,1,0,1,1,2,68,"28.4939° N, 77.1038° E",28.4939,77.1038
1955,flat,dlf the skycourt,sector 86,1.5,7895.0,3,3,1,16.0,Moderately Old,1719.0,0,0,0,0,1,0,49,"28.3986° N, 76.9384° E",28.3986,76.9384
1956,flat,signature global park 4,sector 36,0.82,7586.0,3,2,3,2.0,New Property,1201.0,0,0,0,0,0,0,24,"28.4160° N, 76.9914° E",28.416,76.9914
1957,flat,paras dews,sector 106,1.14,6000.0,3,4,3,8.0,Moderately Old,1305.0,1,1,0,0,0,0,49,"28.5007° N, 77.0003° E",28.5007,77.0003
1958,flat,smart world orchard,sector 61,2.5,16139.0,3,3,1,1.0,Moderately Old,1549.0,0,0,0,0,0,0,61,"28.4050° N, 77.0963° E",28.405,77.0963
1959,flat,ireo the grand arch,sector 58,2.2,16000.0,2,2,2,6.0,Moderately Old,1244.0,0,0,0,0,0,0,42,"28.4200° N, 77.1105° E",28.42,77.1105
1960,flat,shree vardhman flora,sector 90,1.0,5128.0,3,4,3,8.0,New Property,1765.0,0,1,0,0,0,0,95,"28.4085° N, 76.9369° E",28.4085,76.9369
1961,flat,pioneer park,sector 61,3.6,12627.0,4,4,3,3.0,Moderately Old,2580.0,0,1,0,0,0,1,121,"28.4050° N, 77.0963° E",28.405,77.0963
1962,flat,ireo victory valley,sector 67,3.65,13529.0,3,4,3+,18.0,Moderately Old,2490.0,0,1,0,1,0,1,61,"28.3859° N, 77.0608° E",28.3859,77.0608
1963,flat,the castle society,sector 56,2.0,8696.0,4,4,2,4.0,Under Construction,2081.0,0,0,0,0,0,0,0,"28.4245° N, 77.0991° E",28.4245,77.0991
1964,flat,godrej nature plus,sector 33,1.75,8768.0,3,3,0,2.0,Moderately Old,1996.0,0,0,0,0,0,0,56,"28.4420° N, 77.0207° E",28.442,77.0207
1965,flat,hero homes,sector 104,1.75,10361.0,3,3,3,2.0,Moderately Old,1529.0,0,0,0,0,0,0,30,"28.4788° N, 76.9960° E",28.4788,76.996
1966,flat,chd avenue,sector 71,1.1,6104.0,3,4,3,3.0,Moderately Old,1631.0,0,1,0,0,0,0,26,"28.4104° N, 77.0281° E",28.4104,77.0281
1967,flat,signature global city 81,sector 81,0.96,9766.0,2,2,2,1.0,Moderately Old,1194.0,0,0,0,0,0,0,49,"28.3867° N, 76.9485° E",28.3867,76.9485
1968,flat,dlf carlton estate,sector 43,2.0,14215.0,3,3,2,5.0,Moderately Old,1273.0,0,0,0,0,0,0,65,"28.4629° N, 77.0772° E",28.4629,77.0772
1969,flat,m3m woodshire,sector 107,1.35,5718.0,3,4,3+,8.0,Moderately Old,1950.0,0,1,0,0,0,1,74,"28.5052° N, 76.9729° E",28.5052,76.9729
1970,flat,ild greens,sector 37c,0.78,5714.0,2,2,3,1.0,Moderately Old,1068.1,0,0,0,0,0,1,103,"28.4515° N, 76.9882° E",28.4515,76.9882
1971,house,independent,sector 25,10.0,37037.0,5,6,3,3.0,Old Property,2700.0,0,1,1,0,0,1,64,"28.4844° N, 77.0860° E",28.4844,77.086
1972,flat,emaar digihomes,sector 62,4.25,26562.0,3,3,3,8.0,Under Construction,1778.0,1,0,0,0,0,0,16,"28.4139° N, 77.0886° E",28.4139,77.0886
1973,flat,dlf new town heights,sector 86,1.3,6736.0,3,3,3,12.0,Moderately Old,1747.0,0,1,0,1,0,0,106,"28.3986° N, 76.9384° E",28.3986,76.9384
1974,flat,dhoot time residency,sector 63,2.2,12813.0,3,4,3+,8.0,New Property,1554.0,1,0,0,0,0,1,61,"28.3971° N, 77.0867° E",28.3971,77.0867
1975,flat,orchid petals,sector 49,4.21,11836.0,5,6,3+,14.0,Moderately Old,3219.0,0,1,0,1,0,0,35,"28.4121° N, 77.0480° E",28.4121,77.048
1976,flat,m3m heights,sector 65,3.67,17990.0,3,3,2,27.0,Moderately Old,1846.0,0,1,0,0,0,0,43,"28.4030° N, 77.0690° E",28.403,77.069
1977,flat,dlf the ultima,sector 81,2.3,10994.0,3,4,3+,6.0,New Property,1893.0,0,1,0,0,0,2,167,"28.3867° N, 76.9485° E",28.3867,76.9485
1978,flat,sare crescent parc,sector 92,0.49,4910.0,2,2,2,2.0,Moderately Old,1109.0,0,0,0,0,0,0,96,"28.4079° N, 76.9153° E",28.4079,76.9153
1979,flat,vatika lifestyle homes,sector 83,1.3,4545.0,3,3,1,6.0,Moderately Old,2588.0,0,0,0,0,0,0,79,"28.3986° N, 76.9647° E",28.3986,76.9647
1980,flat,indiabulls enigma,sector 110,3.4,10000.0,4,5,3,10.0,Moderately Old,3000.0,0,1,0,0,0,0,152,"28.5145° N, 77.0197° E",28.5145,77.0197
1981,flat,ireo skyon,sector 60,2.5,16129.0,2,3,2,4.0,Moderately Old,1403.0,1,0,0,0,0,0,100,"28.4003° N, 77.0975° E",28.4003,77.0975
1982,flat,godrej nature plus,sector 33,1.65,14335.0,2,2,3,1.0,Under Construction,1279.0,0,0,0,0,0,0,38,"28.4420° N, 77.0207° E",28.442,77.0207
1983,flat,umang winter hills,sector 77,1.4,6341.0,3,3,3,10.0,Moderately Old,1735.0,0,0,0,0,0,0,28,"28.3801° N, 76.9845° E",28.3801,76.9845
1984,flat,shapoorji pallonji joyville gurugram,sector 102,2.12,16960.0,3,3,3,9.0,Moderately Old,1852.0,0,0,0,0,0,0,72,"28.4750° N, 76.9715° E",28.475,76.9715
1985,flat,antriksh heights,sector 84,0.88,4822.0,3,3,3,16.0,Moderately Old,1652.0,0,0,0,1,0,0,67,"28.3979° N, 76.9736° E",28.3979,76.9736
1986,house,independent,sector 25,10.5,29022.0,5,5,3,3.0,Old Property,3618.0,1,1,0,1,0,0,42,"28.4844° N, 77.0860° E",28.4844,77.086
1987,house,independent,sector 67,1.5,8641.0,5,3,2,2.0,New Property,200.0,0,0,0,0,0,0,0,"28.3859° N, 77.0608° E",28.3859,77.0608
1988,flat,dlf the skycourt,sector 86,1.55,8035.0,3,3,3+,12.0,Moderately Old,1500.0,0,0,0,0,1,2,166,"28.3986° N, 76.9384° E",28.3986,76.9384
1989,flat,smart world orchard,sector 61,2.45,15796.0,3,3,3,3.0,New Property,1223.0,1,1,0,0,0,0,119,"28.4050° N, 77.0963° E",28.405,77.0963
1990,flat,antriksh heights,sector 84,0.9,4932.0,3,3,3,11.0,Moderately Old,1652.0,0,0,0,0,0,0,87,"28.3979° N, 76.9736° E",28.3979,76.9736
1991,house,independent,sector 3,0.37,7923.0,1,1,1,1.0,Moderately Old,480.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
1992,flat,vatika lifestyle homes,sector 83,1.15,8214.0,3,3,1,7.0,Moderately Old,1607.0,0,0,0,0,0,1,95,"28.3986° N, 76.9647° E",28.3986,76.9647
1993,flat,vipul world floors,sector 48,4.3,13871.0,4,5,3+,4.0,New Property,3444.0,1,1,0,1,0,0,88,"28.4177° N, 77.0359° E",28.4177,77.0359
1994,house,independent,sector 26,19.0,42222.0,6,8,3+,3.0,Old Property,4500.0,1,1,1,1,0,1,103,"28.4757° N, 77.1032° E",28.4757,77.1032
1995,flat,vatika india next,sector 82,0.8,6426.0,2,2,3,9.0,Moderately Old,1383.0,0,0,0,0,0,0,0,"28.3935° N, 76.9600° E",28.3935,76.96
1996,flat,umang winter hills,sector 77,1.1,5296.0,3,4,3+,9.0,Moderately Old,1829.0,0,1,0,0,0,0,49,"28.3801° N, 76.9845° E",28.3801,76.9845
1997,flat,smart world gems,sector 89,0.95,8597.0,2,2,2,4.0,New Property,1226.0,1,1,0,0,0,0,38,"28.4253° N, 76.9439° E",28.4253,76.9439
1998,flat,ss the leaf,sector 85,1.85,6579.0,4,5,3+,1.0,Moderately Old,2545.0,0,0,0,0,0,0,95,"28.4042° N, 76.9513° E",28.4042,76.9513
1999,house,independent,sector 55,5.0,44444.0,2,9,3+,5.0,New Property,115.0,0,0,0,0,1,1,44,"28.4281° N, 77.1100° E",28.4281,77.11
2000,flat,tulip violet,sector 69,1.4,9103.0,3,3,1,12.0,Moderately Old,1392.0,0,0,0,0,0,1,157,"28.3966° N, 77.0341° E",28.3966,77.0341
2001,flat,indiabulls enigma,sector 110,3.49,10265.0,4,5,3,7.0,Moderately Old,3077.0,0,1,0,0,0,0,165,"28.5145° N, 77.0197° E",28.5145,77.0197
2002,flat,the close north,sector 50,2.92,11209.0,3,3,3,10.0,Moderately Old,2600.0,0,1,0,0,0,1,174,"28.4178° N, 77.0628° E",28.4178,77.0628
2003,flat,smart world orchard,sector 61,1.5,12500.0,2,2,2,2.0,Under Construction,1333.0,1,0,0,0,0,0,49,"28.4050° N, 77.0963° E",28.405,77.0963
2004,flat,godrej aria,sector 79,1.45,9062.0,2,2,3+,9.0,Moderately Old,1494.0,1,0,0,0,0,0,113,"28.3624° N, 76.9787° E",28.3624,76.9787
2005,flat,prasha apartments,manesar,0.75,3308.0,3,3,3+,3.0,Moderately Old,1914.0,0,1,0,0,0,0,31,"28.3515° N, 76.9428° E",28.3515,76.9428
2006,house,unitech uniworld resorts,sector 33,8.0,17778.0,6,5,3+,4.0,Moderately Old,500.0,0,0,0,0,0,0,0,"28.4420° N, 77.0207° E",28.442,77.0207
2007,flat,ss the leaf,sector 85,1.58,7715.0,3,4,3,8.0,Moderately Old,2227.0,0,1,0,0,0,0,159,"28.4042° N, 76.9513° E",28.4042,76.9513
2008,flat,umang monsoon breeze,sector 78,0.75,6053.0,2,2,1,5.0,Moderately Old,1239.0,0,0,0,0,0,0,0,"28.3733° N, 76.9729° E",28.3733,76.9729
2009,flat,zara aavaas,sector 104,0.22,7309.0,1,2,2,2.0,New Property,335.0,0,0,0,0,0,0,60,"28.4788° N, 76.9960° E",28.4788,76.996
2010,flat,shree vardhman flora,sector 90,0.7,5178.0,2,3,2,7.0,Moderately Old,1502.0,1,0,0,0,0,1,49,"28.4085° N, 76.9369° E",28.4085,76.9369
2011,flat,assotech blith,sector 99,0.82,6007.0,2,2,3,0.0,New Property,1365.0,0,0,0,0,0,0,51,"28.4640° N, 76.9614° E",28.464,76.9614
2012,flat,signature andour heights,sector 71,0.55,8607.0,2,2,1,7.0,Moderately Old,600.0,0,0,0,0,0,1,24,"28.4104° N, 77.0281° E",28.4104,77.0281
2013,flat,signature global city 81,sector 81,0.89,8279.0,2,2,2,3.0,Moderately Old,1194.0,0,0,0,0,1,0,20,"28.3867° N, 76.9485° E",28.3867,76.9485
2014,flat,sare homes,sector 92,0.8,5253.0,3,3,3,7.0,Moderately Old,1692.0,1,0,0,0,0,1,80,"28.4079° N, 76.9153° E",28.4079,76.9153
2015,house,independent,sector 14,3.5,18088.0,6,4,2,2.0,Old Property,214.0,0,0,0,0,1,1,27,"28.4711° N, 77.0454° E",28.4711,77.0454
2016,house,satya the legend,sector 57,9.25,16577.0,5,5,3+,4.0,Moderately Old,630.0,1,1,1,1,0,1,160,"28.4232° N, 77.0752° E",28.4232,77.0752
2017,flat,signature global park 4,sector 36,0.85,11333.0,3,2,3,1.0,New Property,833.0,0,0,0,0,0,0,33,"28.4160° N, 76.9914° E",28.416,76.9914
2018,flat,paras dews,sector 106,1.42,6030.0,4,6,3+,11.0,Moderately Old,2131.0,0,1,0,0,0,0,143,"28.5007° N, 77.0003° E",28.5007,77.0003
2019,flat,emaar mgf the palm drive,sector 66,4.6,18400.0,3,3,3,11.0,Moderately Old,2882.0,1,1,1,1,0,0,131,"28.3925° N, 77.0541° E",28.3925,77.0541
2020,flat,bestech park view grand spa,sector 81,4.5,10714.0,4,6,3+,17.0,Moderately Old,3801.0,0,1,0,0,0,1,44,"28.3867° N, 76.9485° E",28.3867,76.9485
2021,flat,zara aavaas,sector 104,0.2,6645.0,1,1,1,3.0,Moderately Old,301.0,0,0,0,0,0,0,67,"28.4788° N, 76.9960° E",28.4788,76.996
2022,flat,smart world gems,sector 89,1.0,9033.0,2,2,2,1.0,Under Construction,1230.0,1,0,0,0,0,0,38,"28.4253° N, 76.9439° E",28.4253,76.9439
2023,flat,dlf express greens,manesar,1.2,6504.0,3,4,2,5.0,Moderately Old,1670.0,0,1,0,0,1,0,43,"28.3515° N, 76.9428° E",28.3515,76.9428
2024,flat,dlf new town heights,sector 90,1.42,4865.0,4,4,3+,8.0,Moderately Old,2139.0,0,1,1,0,0,0,31,"28.4085° N, 76.9369° E",28.4085,76.9369
2025,flat,sare crescent parc,sector 92,0.65,4597.0,3,3,3,3.0,Moderately Old,1571.0,0,0,0,0,0,0,44,"28.4079° N, 76.9153° E",28.4079,76.9153
2026,flat,puri emerald bay,sector 104,1.59,10905.0,2,2,2,12.0,Moderately Old,1403.0,0,0,0,0,0,0,121,"28.4788° N, 76.9960° E",28.4788,76.996
2027,flat,green court,sector 90,0.5,8333.0,2,2,1,8.0,New Property,650.0,0,0,0,0,0,0,42,"28.4085° N, 76.9369° E",28.4085,76.9369
2028,flat,ramprastha the edge towers,sector 37d,0.98,5537.0,3,3,3+,5.0,Moderately Old,1675.0,0,0,0,1,0,0,174,"28.4478° N, 76.9703° E",28.4478,76.9703
2029,flat,shapoorji pallonji joyville,sector 102,1.1,12022.0,2,2,1,7.0,Moderately Old,915.0,0,0,0,0,0,0,0,"28.4750° N, 76.9715° E",28.475,76.9715
2030,house,ansal sushant lok plots,sector 43,7.0,25926.0,5,5,3+,3.0,Moderately Old,2700.0,1,1,0,1,0,1,41,"28.4629° N, 77.0772° E",28.4629,77.0772
2031,flat,sagar apartment,sector 56,1.45,7250.0,3,3,3+,7.0,Old Property,1900.0,1,1,0,1,1,0,166,"28.4245° N, 77.0991° E",28.4245,77.0991
2032,flat,godrej summit,sector 104,0.85,5878.0,2,2,3+,10.0,Moderately Old,1269.0,1,0,0,0,0,0,79,"28.4788° N, 76.9960° E",28.4788,76.996
2033,flat,adani aangan arcade,sector 88a,0.45,7200.0,2,2,1,3.0,New Property,694.0,0,0,0,0,0,0,14,"28.4347° N, 76.9557° E",28.4347,76.9557
2034,flat,experion the heartsong,sector 108,1.6,7988.0,3,4,3+,3.0,Moderately Old,1500.29,0,1,0,0,0,1,60,"28.5134° N, 76.9830° E",28.5134,76.983
2035,house,independent,sector 28,10.5,32407.0,5,6,3+,3.0,New Property,3240.0,1,1,0,1,0,1,153,"28.4728° N, 77.0865° E",28.4728,77.0865
2036,house,independent,sector 4,0.55,4074.0,3,3,2,2.0,Moderately Old,1350.0,0,0,0,0,1,0,7,"28.4738° N, 77.0107° E",28.4738,77.0107
2037,flat,mapsko casa bella,sector 82,1.38,5444.0,4,5,3+,20.0,Moderately Old,2294.0,0,1,0,0,0,0,79,"28.3935° N, 76.9600° E",28.3935,76.96
2038,flat,raheja atharva,sector 109,1.6,5319.0,4,1,0,0.0,New Property,3008.0,0,0,0,0,0,0,0,"28.5073° N, 77.0089° E",28.5073,77.0089
2039,flat,unitech vistas,sector 70,0.53,4801.0,2,2,2,9.0,Moderately Old,991.0,0,0,0,0,1,0,24,"28.3968° N, 77.0233° E",28.3968,77.0233
